-1.906090	5.959732
-1.921874	5.958087
-1.923190	5.955457
-1.935028	5.953484
-1.945222	5.951511
-1.958375	5.949866
-1.964952	5.948222
-1.986655	5.946249
-1.987971	5.945920
-2.005728	5.944934
-2.000467	5.943947
-2.010661	5.943947
-2.007043	5.943289
-2.009345	5.943618
-2.011318	5.943947
-2.011647	5.944934
-2.012305	5.945920
-2.005728	5.946249
-1.995205	5.946907
-1.997836	5.948222
-1.976461	5.949209
-1.981394	5.949866
-1.976461	5.951511
-1.960348	5.952826
-1.964623	5.954141
-1.957389	5.954799
-1.964952	5.956114
-1.955416	5.957101
-1.953114	5.958416
-1.953443	5.959403
-1.947195	5.960060
-1.956731	5.961376
-1.961335	5.962034
-1.960677	5.963020
-1.952785	5.963349
-1.958046	5.964335
-1.955745	5.965322
-1.960677	5.965322
-1.953114	5.965651
-1.956402	5.965980
-1.954758	5.966966
-1.950812	5.966966
-1.948839	5.967295
-1.959362	5.967624
-1.967254	5.967953
-1.974488	5.967624
-1.963966	5.968282
-1.974488	5.968282
-1.980736	5.967624
-1.996849	5.967953
-2.005399	5.968282
-2.011318	5.967624
-2.007372	5.967953
-2.010989	5.967953
-2.003755	5.967624
-2.010003	5.967624
-2.012634	5.966966
-2.011318	5.966966
-2.002768	5.966966
-2.000795	5.966637
-1.989615	5.966637
-1.987313	5.965980
-1.972844	5.965651
-1.962979	5.965322
-1.961006	5.964993
-1.942262	5.964335
-1.939632	5.964007
-1.927793	5.964007
-1.923518	5.963349
-1.913982	5.963020
-1.890964	5.962362
-1.896883	5.961705
-1.900829	5.961047
-1.891292	5.960718
-1.888333	5.959732
-1.879125	5.959403
-1.892937	5.958087
-1.895896	5.957759
-1.896225	5.957430
-1.905432	5.957101
-1.914311	5.956443
-1.901157	5.956443
-1.912338	5.956443
-1.916284	5.956114
-1.923847	5.956443
-1.927136	5.956443
-1.939960	5.956443
-1.934041	5.956443
-1.956731	5.956772
-1.942591	5.957430
-1.943906	5.957430
-1.932397	5.957759
-1.919572	5.958087
-1.935685	5.958416
-1.923847	5.958745
-1.927793	5.958745
-1.926807	5.958745
-1.928780	5.958745
-1.918257	5.958416
-1.920559	5.958087
-1.917271	5.958416
-1.926807	5.957759
-1.928451	5.957430
-1.922532	5.957101
-1.925820	5.956772
-1.916942	5.956114
-1.917599	5.956114
-1.914311	5.955457
-1.908392	5.955128
-1.894252	5.955128
-1.884716	5.954799
-1.885044	5.955786
-1.881098	5.955786
-1.882414	5.956443
-1.873206	5.956772
-1.872549	5.958087
-1.870904	5.959074
-1.872220	5.960389
-1.875837	5.961705
-1.884716	5.963349
-1.891950	5.964664
-1.895567	5.966308
-1.910694	5.967953
-1.921545	5.969597
-1.937987	5.971241
-1.926807	5.972885
-1.965610	5.974530
-1.970213	5.975516
-1.986327	5.976831
-1.983038	5.978147
-1.999809	5.978805
-2.004413	5.979462
-2.012305	5.980120
-2.008030	5.981106
-2.008688	5.982093
-2.009674	5.982751
-2.009345	5.982751
-1.990601	5.983408
-1.990930	5.983079
-1.974817	5.983079
-1.969227	5.983408
-1.959691	5.982422
-1.961664	5.982093
-1.956731	5.981764
-1.967254	5.981435
-1.956073	5.980778
-1.965281	5.980120
-1.960348	5.979462
-1.954100	5.978147
-1.962650	5.977489
-1.959691	5.976174
-1.950483	5.974858
-1.950483	5.974201
-1.954429	5.972885
-1.950154	5.972556
-1.956731	5.971241
-1.950154	5.970912
-1.963637	5.969926
-1.949826	5.969597
-1.945551	5.969926
-1.950483	5.969268
-1.943578	5.969597
-1.948181	5.969268
-1.949497	5.969268
-1.951141	5.968939
-1.963637	5.969268
-1.952127	5.968610
-1.976790	5.968610
-1.967254	5.967953
-1.998165	5.968282
-1.995534	5.967624
-1.999151	5.967295
-2.003426	5.966637
-2.008359	5.966637
-2.005399	5.966637
-2.006715	5.966637
-2.002768	5.966966
-2.005070	5.967953
-2.005399	5.968282
-1.994876	5.969926
-1.987313	5.970583
-1.985998	5.971570
-1.987642	5.972556
-1.974817	5.974201
-1.967583	5.975187
-1.953114	5.976503
-1.944235	5.977489
-1.933055	5.977818
-1.911023	5.978805
-1.902802	5.978805
-1.895238	5.979133
-1.888004	5.978805
-1.887017	5.978476
-1.895238	5.978147
-1.879454	5.977818
-1.901815	5.977160
-1.886689	5.977160
-1.891950	5.976503
-1.905432	5.975845
-1.907077	5.976174
-1.923190	5.975845
-1.914311	5.975516
-1.927136	5.975845
-1.934041	5.976174
-1.931411	5.975187
-1.928780	5.975187
-1.937001	5.974858
-1.937659	5.973872
-1.938974	5.973872
-1.934370	5.972885
-1.933712	5.971570
-1.939303	5.970583
-1.952456	5.969597
-1.942262	5.968282
-1.937001	5.966966
-1.930424	5.965651
-1.936014	5.964335
-1.933712	5.963678
-1.934699	5.962362
-1.935357	5.962691
-1.931411	5.961376
-1.932397	5.961047
-1.931411	5.961047
-1.927793	5.961376
-1.926478	5.962691
-1.930095	5.963020
-1.923847	5.964007
-1.927793	5.965322
-1.912996	5.966308
-1.905104	5.967953
-1.897540	5.968610
-1.897540	5.969926
-1.890964	5.971241
-1.889648	5.972556
-1.883071	5.973543
-1.885373	5.975516
-1.887017	5.977160
-1.887675	5.978476
-1.890635	5.979133
-1.893923	5.981106
-1.901486	5.982422
-1.915298	5.984395
-1.910694	5.985710
-1.930095	5.986697
-1.939632	5.988341
-1.958046	5.989327
-1.964623	5.990972
-1.972187	5.992616
-1.997178	5.993274
-1.989615	5.994260
-2.000795	5.995904
-2.004413	5.996233
-2.008359	5.996562
-2.007043	5.996891
-2.008688	5.997549
-2.009674	5.996562
-2.007701	5.995904
-1.998494	5.995247
-1.981394	5.993931
-1.978763	5.992616
-1.973831	5.991301
-1.964294	5.989327
-1.971529	5.987683
-1.962321	5.985381
-1.963966	5.984066
-1.955087	5.981435
-1.964623	5.979462
-1.962321	5.977489
-1.966925	5.975187
-1.958375	5.973543
-1.963966	5.971570
-1.958046	5.969268
-1.961006	5.967624
-1.958046	5.965980
-1.954758	5.964335
-1.955416	5.962034
-1.958704	5.960389
-1.959033	5.959732
-1.951799	5.957759
-1.950483	5.956443
-1.939632	5.956114
-1.943249	5.955457
-1.940289	5.954141
-1.947853	5.954470
-1.950154	5.954141
-1.956402	5.953812
-1.955745	5.954470
-1.958704	5.955457
-1.969227	5.955128
-1.980079	5.956114
-1.990930	5.957759
-1.994219	5.958745
-1.999480	5.959403
-2.001124	5.960389
-2.004084	5.962362
-2.004741	5.963678
-2.002768	5.964993
-2.007043	5.966637
-1.990601	5.967953
-1.981723	5.969268
-1.977777	5.971241
-1.974817	5.972228
-1.965281	5.973872
-1.957060	5.975187
-1.954100	5.976174
-1.934699	5.977818
-1.936014	5.978476
-1.929766	5.979791
-1.924834	5.980778
-1.912996	5.981435
-1.909707	5.982093
-1.900500	5.983079
-1.894910	5.983737
-1.891950	5.984395
-1.889319	5.985053
-1.895238	5.985710
-1.895238	5.986368
-1.907077	5.986697
-1.917928	5.986697
-1.916942	5.987026
-1.936014	5.987026
-1.929766	5.987026
-1.938974	5.986697
-1.939960	5.986368
-1.944564	5.986368
-1.946537	5.986697
-1.949168	5.985710
-1.940947	5.985381
-1.943578	5.985381
-1.947853	5.984395
-1.955087	5.983408
-1.955416	5.983079
-1.950483	5.982751
-1.947195	5.981764
-1.947195	5.981106
-1.948839	5.980449
-1.953114	5.980449
-1.950154	5.979133
-1.951799	5.979133
-1.950483	5.978476
-1.950154	5.977489
-1.950812	5.977160
-1.958704	5.976503
-1.952456	5.975845
-1.946866	5.974858
-1.947853	5.974530
-1.942920	5.974530
-1.941933	5.973872
-1.924176	5.973872
-1.906748	5.974201
-1.905761	5.974201
-1.900500	5.974530
-1.893594	5.974858
-1.896554	5.975187
-1.893923	5.975516
-1.884716	5.976831
-1.895238	5.976831
-1.890635	5.977489
-1.895896	5.977160
-1.904775	5.978805
-1.910694	5.978805
-1.919901	5.979133
-1.925820	5.979133
-1.939960	5.978805
-1.951799	5.979133
-1.958046	5.978805
-1.969227	5.978476
-1.979421	5.977160
-1.993561	5.976503
-2.001453	5.975187
-2.012962	5.974530
-2.019539	5.973543
-2.018882	5.971899
-2.019868	5.970912
-2.020197	5.969926
-2.017895	5.969268
-2.018553	5.968610
-2.010332	5.967953
-1.998165	5.967624
-1.992574	5.967295
-1.990601	5.966966
-1.987642	5.967624
-1.977119	5.967624
-1.969227	5.967953
-1.979750	5.968282
-1.971858	5.968282
-1.971858	5.969268
-1.970213	5.969926
-1.973502	5.970583
-1.978106	5.971899
-1.970871	5.972885
-1.975146	5.973872
-1.973502	5.974858
-1.963637	5.975845
-1.965939	5.976174
-1.960348	5.977160
-1.975804	5.977489
-1.964623	5.978147
-1.956073	5.978147
-1.951799	5.978476
-1.931411	5.978805
-1.957718	5.978476
-1.946537	5.978147
-1.968898	5.978476
-1.972187	5.978805
-1.969885	5.978805
-1.969227	5.979133
-1.968240	5.978805
-1.990930	5.979133
-1.990273	5.979791
-2.002440	5.979462
-2.010003	5.980120
-2.007372	5.980449
-2.025129	5.980449
-2.013949	5.980778
-2.021512	5.981106
-2.017566	5.980778
-2.018882	5.981106
-2.009016	5.981106
-2.003426	5.981106
-2.003097	5.980778
-1.997178	5.980778
-1.981065	5.980778
-1.982052	5.980120
-1.964294	5.980120
-1.963966	5.979133
-1.949497	5.978476
-1.940618	5.978476
-1.920559	5.977489
-1.921217	5.977160
-1.907734	5.975845
-1.909378	5.975516
-1.903788	5.974858
-1.908392	5.974530
-1.907734	5.974201
-1.907077	5.973214
-1.921874	5.973543
-1.904446	5.972885
-1.908721	5.972556
-1.922532	5.972228
-1.922532	5.971899
-1.931739	5.971241
-1.931739	5.970583
-1.936014	5.970583
-1.944564	5.970255
-1.932397	5.970255
-1.943906	5.969597
-1.941933	5.968939
-1.951141	5.969597
-1.951470	5.968939
-1.950154	5.968939
-1.950154	5.969268
-1.948510	5.969268
-1.947853	5.969268
-1.956731	5.969926
-1.949168	5.970583
-1.952785	5.971899
-1.951141	5.972556
-1.943906	5.974530
-1.946208	5.974858
-1.944564	5.975845
-1.943578	5.976831
-1.946208	5.978147
-1.938974	5.978805
-1.915955	5.979133
-1.917271	5.979791
-1.918257	5.980778
-1.926149	5.980449
-1.902144	5.980449
-1.897540	5.980449
-1.888990	5.980120
-1.888004	5.978805
-1.878797	5.978147
-1.884058	5.977818
-1.878797	5.976831
-1.877481	5.976174
-1.885702	5.975187
-1.878468	5.974201
-1.883400	5.974201
-1.890306	5.973543
-1.896554	5.972885
-1.904446	5.973214
-1.914969	5.973214
-1.928780	5.973214
-1.938645	5.973543
-1.954100	5.972556
-1.949168	5.973543
-1.971200	5.973543
-1.972187	5.973543
-1.985998	5.973543
-1.989615	5.973543
-2.002768	5.973214
-2.006386	5.973543
-2.010003	5.973214
-2.003755	5.972885
-2.002440	5.971899
-2.004084	5.972228
-1.996192	5.971241
-1.982052	5.970912
-1.975804	5.970583
-1.958375	5.970583
-1.972844	5.970255
-1.962979	5.970255
-1.965610	5.969926
-1.965939	5.970583
-1.966596	5.969597
-1.963966	5.969926
-1.956731	5.969597
-1.962650	5.970583
-1.950483	5.970255
-1.956402	5.970583
-1.953772	5.971241
-1.958046	5.970912
-1.952456	5.971241
-1.955087	5.971570
-1.956402	5.971899
-1.958704	5.972556
-1.953114	5.972556
-1.945879	5.972556
-1.954758	5.972556
-1.948181	5.972885
-1.959033	5.973543
-1.957060	5.973872
-1.959033	5.973872
-1.950154	5.974530
-1.972515	5.974858
-1.961006	5.974858
-1.982381	5.975845
-1.988628	5.976174
-1.996192	5.976503
-2.004741	5.977160
-2.007372	5.978147
-2.011647	5.978805
-2.005728	5.979133
-2.017895	5.979791
-2.014278	5.979791
-2.003755	5.980120
-2.010661	5.980449
-1.992903	5.980778
-2.003755	5.980449
-1.987642	5.980449
-1.982381	5.980120
-1.976790	5.979791
-1.963637	5.979462
-1.960348	5.978476
-1.947195	5.977160
-1.931082	5.976831
-1.922532	5.974858
-1.912338	5.973872
-1.909707	5.972228
-1.894910	5.970583
-1.894910	5.968610
-1.889977	5.967624
-1.885702	5.965322
-1.902802	5.964007
-1.899184	5.963020
-1.904117	5.961705
-1.908721	5.960718
-1.911023	5.960389
-1.916942	5.960060
-1.915626	5.960060
-1.916284	5.960060
-1.920559	5.960060
-1.930095	5.960718
-1.926478	5.961376
-1.935028	5.961376
-1.922532	5.962691
-1.938974	5.963678
-1.930753	5.964007
-1.928122	5.965322
-1.932726	5.966637
-1.934370	5.966637
-1.941605	5.967295
-1.938974	5.967953
-1.939960	5.967953
-1.938316	5.969268
-1.933384	5.969597
-1.939303	5.969268
-1.934370	5.969926
-1.941605	5.969926
-1.934699	5.969268
-1.946208	5.969926
-1.951470	5.969268
-1.949497	5.969268
-1.934370	5.969597
-1.940947	5.969268
-1.936343	5.970255
-1.924505	5.970912
-1.919572	5.971899
-1.900500	5.971899
-1.899513	5.973214
-1.890635	5.973872
-1.885373	5.974858
-1.886031	5.975845
-1.889319	5.976831
-1.883729	5.978147
-1.893594	5.978805
-1.887017	5.979462
-1.897211	5.979462
-1.894910	5.980449
-1.905104	5.980449
-1.913325	5.980778
-1.927793	5.980778
-1.931411	5.980778
-1.933055	5.979791
-1.953114	5.979133
-1.953772	5.978147
-1.963966	5.977818
-1.979750	5.976503
-1.990273	5.974858
-1.994219	5.972885
-2.014935	5.971241
-2.004741	5.969268
-2.011976	5.966966
-2.004741	5.965322
-2.005728	5.963020
-2.001124	5.961376
-1.994548	5.959403
-1.983367	5.957759
-1.979421	5.957101
-1.977448	5.955128
-1.972187	5.954141
-1.962321	5.953155
-1.964294	5.952497
-1.949497	5.952497
-1.958375	5.952168
-1.945879	5.951839
-1.953772	5.951839
-1.950483	5.951839
-1.953443	5.951511
-1.951799	5.951839
-1.944893	5.952497
-1.952785	5.953484
-1.947195	5.954141
-1.944564	5.954799
-1.944564	5.955457
-1.943578	5.956443
-1.946866	5.957759
-1.947524	5.959074
-1.943249	5.959403
-1.944893	5.961047
-1.933712	5.962034
-1.941605	5.963020
-1.948839	5.964007
-1.949497	5.964993
-1.966267	5.965322
-1.960677	5.965980
-1.974817	5.966637
-1.981394	5.966637
-1.984354	5.967295
-1.985011	5.967295
-2.001782	5.967295
-2.004413	5.966966
-2.004084	5.966966
-1.997836	5.966966
-1.999151	5.967295
-2.000138	5.967624
-1.992574	5.967624
-1.992903	5.967295
-1.982709	5.967624
-1.978763	5.967953
-1.975146	5.967953
-1.971200	5.968610
-1.952127	5.968610
-1.957060	5.968939
-1.938645	5.969926
-1.934699	5.970912
-1.920559	5.971241
-1.914311	5.971899
-1.903459	5.972228
-1.900829	5.973872
-1.887675	5.973872
-1.884387	5.974201
-1.877481	5.975187
-1.882414	5.975187
-1.883729	5.975845
-1.886360	5.975187
-1.889648	5.975845
-1.896225	5.975187
-1.900500	5.974530
-1.900500	5.974530
-1.919572	5.973214
-1.922861	5.972885
-1.935028	5.971899
-1.938645	5.970583
-1.929438	5.970255
-1.945879	5.968939
-1.941933	5.967953
-1.943906	5.966637
-1.959362	5.965322
-1.954100	5.964993
-1.960020	5.963678
-1.949168	5.963020
-1.951141	5.962691
-1.954100	5.962034
-1.950154	5.960718
-1.943906	5.961047
-1.946866	5.960060
-1.936014	5.959732
-1.940618	5.959074
-1.943906	5.958416
-1.956731	5.957759
-1.947195	5.957430
-1.952127	5.956772
-1.935028	5.955786
-1.938316	5.956114
-1.935685	5.955128
-1.932068	5.955128
-1.922203	5.954470
-1.907077	5.954141
-1.907405	5.954141
-1.900829	5.954799
-1.892608	5.954470
-1.884058	5.954141
-1.906419	5.954799
-1.890964	5.955128
-1.895567	5.956114
-1.890635	5.956114
-1.899513	5.956772
-1.906748	5.956772
-1.904117	5.957759
-1.917928	5.958416
-1.922861	5.959074
-1.934699	5.959074
-1.943578	5.959732
-1.950483	5.959732
-1.960348	5.960389
-1.973831	5.960060
-1.981394	5.960060
-1.991259	5.960060
-1.996192	5.959403
-2.010003	5.958745
-2.006057	5.958416
-2.014607	5.957430
-2.014278	5.956772
-2.012305	5.955786
-2.011647	5.954141
-2.008030	5.953484
-1.991588	5.952497
-1.988300	5.950853
-1.984354	5.950853
-1.982381	5.949866
-1.974817	5.950195
-1.971200	5.949537
-1.957389	5.949866
-1.967254	5.949537
-1.959691	5.950195
-1.957389	5.950853
-1.960020	5.950524
-1.963966	5.951182
-1.962979	5.951511
-1.965610	5.952168
-1.955745	5.952826
-1.961664	5.953484
-1.958046	5.954470
-1.959691	5.955457
-1.974488	5.956443
-1.969227	5.958087
-1.964623	5.959074
-1.965939	5.960389
-1.959691	5.961705
-1.968240	5.963020
-1.961993	5.964664
-1.962321	5.965322
-1.972187	5.966966
-1.971529	5.968282
-1.972844	5.968939
-1.977777	5.970255
-1.984682	5.971241
-2.005070	5.971899
-2.018224	5.972228
-2.016909	5.972556
-2.025787	5.972885
-2.020526	5.972885
-2.011976	5.972885
-2.007043	5.972228
-2.015264	5.971899
-2.016909	5.970912
-2.007701	5.969926
-2.003755	5.969268
-1.999480	5.968610
-1.988628	5.966637
-1.976790	5.966308
-1.973831	5.964993
-1.963308	5.964007
-1.950812	5.962691
-1.949497	5.961376
-1.940947	5.960060
-1.926807	5.958745
-1.907405	5.957759
-1.905432	5.956114
-1.900500	5.955128
-1.887346	5.953812
-1.896554	5.952168
-1.888990	5.950853
-1.890306	5.949537
-1.890306	5.948222
-1.899513	5.947564
-1.908721	5.947236
-1.904775	5.946907
-1.916284	5.946578
-1.923518	5.946249
-1.925820	5.946578
-1.933055	5.945920
-1.940289	5.947236
-1.942920	5.947564
-1.940289	5.948551
-1.941605	5.948880
-1.949168	5.949866
-1.946208	5.951839
-1.942262	5.952826
-1.954100	5.954470
-1.949826	5.955457
-1.954429	5.957759
-1.958046	5.959074
-1.946537	5.960389
-1.942262	5.962034
-1.947853	5.963678
-1.936014	5.965322
-1.931739	5.966637
-1.935357	5.967295
-1.942591	5.968939
-1.940947	5.969597
-1.940947	5.971241
-1.932068	5.971899
-1.937659	5.972228
-1.942262	5.972885
-1.934699	5.973872
-1.932726	5.973872
-1.913653	5.973872
-1.906090	5.973872
-1.900171	5.973872
-1.909378	5.973543
-1.904117	5.973543
-1.903459	5.972885
-1.898198	5.971899
-1.881427	5.971899
-1.881098	5.970912
-1.885702	5.969926
-1.879783	5.969268
-1.888662	5.967953
-1.892937	5.967624
-1.900171	5.966966
-1.913982	5.965980
-1.931411	5.965322
-1.938316	5.964335
-1.947524	5.964007
-1.959691	5.963678
-1.964952	5.963349
-1.980736	5.963020
-1.987313	5.962691
-1.996849	5.962362
-2.002111	5.961376
-1.996192	5.961376
-2.000795	5.961705
-1.993561	5.960718
-1.999809	5.960718
-1.989944	5.960060
-1.970213	5.960060
-1.974817	5.959403
-1.960020	5.958745
-1.951799	5.958745
-1.946537	5.957759
-1.943906	5.956443
-1.943906	5.955457
-1.950154	5.954799
-1.954758	5.954141
-1.942262	5.952497
-1.942262	5.951511
-1.941605	5.950853
-1.940289	5.949537
-1.938645	5.948551
-1.929766	5.948222
-1.958375	5.946907
-1.955745	5.945591
-1.959691	5.944934
-1.949168	5.943947
-1.958046	5.943289
-1.944893	5.942961
-1.943249	5.942303
-1.935685	5.941645
-1.940289	5.940659
-1.941605	5.940659
-1.941933	5.939672
-1.957389	5.939672
-1.963966	5.939672
-1.959691	5.940001
-1.967254	5.940330
-1.982709	5.940330
-1.983367	5.940988
-1.992246	5.941974
-1.996192	5.942961
-2.002768	5.943947
-2.004084	5.945263
-1.998165	5.946578
-2.003426	5.948551
-1.994548	5.949537
-1.999151	5.951182
-1.990930	5.952826
-1.987642	5.954141
-1.982052	5.956114
-1.966925	5.957101
-1.972844	5.958745
-1.958046	5.959732
-1.956073	5.960718
-1.937659	5.961376
-1.920888	5.961376
-1.920559	5.962691
-1.905104	5.962362
-1.895567	5.963020
-1.889977	5.963020
-1.889319	5.963020
-1.881098	5.963020
-1.875508	5.963349
-1.886360	5.963678
-1.873864	5.964335
-1.882414	5.964664
-1.883400	5.965322
-1.891950	5.965651
-1.903459	5.966637
-1.905104	5.966637
-1.913653	5.967624
-1.919572	5.967624
-1.927136	5.967624
-1.931411	5.967953
-1.930095	5.967624
-1.927793	5.966966
-1.944235	5.966308
-1.951141	5.964993
-1.953443	5.964007
-1.952785	5.962362
-1.953443	5.961376
-1.955087	5.960060
-1.953114	5.958745
-1.948181	5.956772
-1.939303	5.955457
-1.947524	5.954799
-1.940289	5.954141
-1.942262	5.953484
-1.949497	5.953155
-1.946537	5.953155
-1.942920	5.953155
-1.950483	5.952826
-1.941933	5.953812
-1.935028	5.954470
-1.941933	5.955457
-1.934699	5.956443
-1.930095	5.957430
-1.916613	5.959403
-1.907405	5.960389
-1.893594	5.962362
-1.882743	5.964335
-1.886360	5.966308
-1.876495	5.967953
-1.882743	5.969926
-1.876495	5.971570
-1.883071	5.972885
-1.884058	5.974201
-1.894581	5.976174
-1.896225	5.977489
-1.904446	5.978476
-1.900171	5.979462
-1.906090	5.980449
-1.923190	5.980778
-1.928451	5.982422
-1.945879	5.982751
-1.950812	5.982751
-1.964623	5.983408
-1.976790	5.983079
-1.993890	5.983737
-1.998822	5.983408
-2.013949	5.983737
-2.011976	5.983408
-2.013291	5.982751
-2.008688	5.982422
-2.006057	5.982751
-2.008688	5.981764
-2.010332	5.980449
-1.988628	5.980120
-1.984025	5.978805
-1.978763	5.977818
-1.972515	5.976831
-1.960677	5.974858
-1.963308	5.973872
-1.955416	5.972885
-1.960348	5.971241
-1.955745	5.969597
-1.955087	5.968282
-1.954100	5.966966
-1.954758	5.966637
-1.954429	5.965651
-1.956073	5.964993
-1.955416	5.963678
-1.953772	5.963349
-1.952127	5.963020
-1.954429	5.962362
-1.953772	5.962034
-1.950812	5.962034
-1.955416	5.961376
-1.944564	5.961376
-1.947853	5.960718
-1.937659	5.960718
-1.942591	5.961376
-1.950812	5.961376
-1.957389	5.961705
-1.962321	5.962034
-1.964294	5.961705
-1.976790	5.962691
-1.981065	5.962691
-1.988957	5.963349
-2.000467	5.963678
-2.008359	5.963678
-2.011647	5.963678
-2.010332	5.963678
-2.012962	5.964007
-2.014935	5.963678
-2.009016	5.963678
-2.014278	5.963020
-1.997836	5.962691
-1.994876	5.963020
-1.989286	5.962362
-1.986984	5.962691
-1.984682	5.962691
-1.957718	5.963349
-1.955745	5.964335
-1.952456	5.965651
-1.937987	5.966637
-1.933384	5.967953
-1.920559	5.970255
-1.906748	5.971570
-1.905104	5.974201
-1.889648	5.975516
-1.885702	5.978147
-1.886689	5.980449
-1.892279	5.982751
-1.889319	5.985053
-1.895896	5.987026
-1.902473	5.988670
-1.899513	5.990314
-1.908721	5.991629
-1.921874	5.993274
-1.920230	5.994260
-1.924176	5.994918
-1.930753	5.995247
-1.942591	5.995575
-1.939960	5.994589
-1.940289	5.993602
-1.939960	5.992945
-1.949826	5.990314
-1.948181	5.988670
-1.950154	5.986368
-1.953114	5.983737
-1.953772	5.980778
-1.956731	5.978147
-1.956402	5.975187
-1.964623	5.972885
-1.959691	5.969926
-1.952127	5.967953
-1.948510	5.965980
-1.950154	5.964007
-1.955087	5.962691
-1.961006	5.962034
-1.956731	5.961376
-1.951470	5.960718
-1.947195	5.960389
-1.951141	5.960060
-1.939632	5.960718
-1.946208	5.961047
-1.918586	5.961705
-1.917928	5.962691
-1.913653	5.963349
-1.902473	5.964007
-1.894581	5.965322
-1.894252	5.966637
-1.892937	5.967624
-1.891292	5.968610
-1.888004	5.969597
-1.894910	5.971241
-1.899513	5.972556
-1.903788	5.973872
-1.912338	5.974201
-1.921217	5.974858
-1.932397	5.976174
-1.941605	5.976831
-1.954100	5.977160
-1.951141	5.977160
-1.961006	5.977818
-1.972515	5.978147
-1.990601	5.977818
-1.995205	5.977818
-2.006057	5.977818
-2.012962	5.977489
-2.016251	5.977489
-2.013291	5.977489
-2.011976	5.977160
-2.020197	5.977160
-2.015922	5.977489
-2.014607	5.977489
-2.002440	5.977489
-2.006057	5.978147
-1.988957	5.978147
-1.982381	5.978476
-1.980079	5.978805
-1.971858	5.979133
-1.975804	5.979462
-1.970213	5.979462
-1.971529	5.979133
-1.971529	5.979133
-1.961335	5.978476
-1.974160	5.978147
-1.966925	5.977489
-1.972187	5.976831
-1.962650	5.975845
-1.961993	5.975187
-1.965939	5.973872
-1.967254	5.972556
-1.968898	5.970583
-1.973831	5.968282
-1.968569	5.966966
-1.967912	5.964335
-1.972844	5.962691
-1.967254	5.960060
-1.965281	5.957759
-1.970213	5.955457
-1.971529	5.953155
-1.974488	5.950853
-1.974817	5.948551
